"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906033762116546756","Sun Mar 30 22:37:48 +0000 2025","0","@H4T14K4LN4L42 @prabowo Kasian","1906475977863307657","","H4T14K4LN4L42","in","","0","0","0","https://x.com/undefined/status/1906475977863307657","171505851",
"1906475833872797881","Sun Mar 30 22:37:14 +0000 2025","0","Sebenarnya bs jadi @prabowo yg ingin Indonesia Ambyar","1906475833872797881","","","in","","0","0","0","https://x.com/undefined/status/1906475833872797881","1603634961755820032",
"1906268922737004763","Sun Mar 30 22:37:05 +0000 2025","0","@NenkMonica Prabowo sendiri tidak percaya Survei koq ","1906475798158245914","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1906475798158245914","720074714173943808",
"1905748070576558111","Sun Mar 30 22:36:26 +0000 2025","0","@MhdBambaNgPragO @prabowo @Gerindra @NasbiHasan @jokowi @budimandjatmiko @psi_id @kangdede78 @kurawa @sigitwid @RajaJuliAntoni @kokokdirgantoro @DedynurPalakka @kaesangp @gibran_tweet @bobbynasution_ @setkabgoid @kemkomdigi @kemenhut_ri @RaffiAhmadLagi @corbuzier @kikysaputrii 1) Saya tidak akan menanyakan rasanya bagaimana jadi pengkhianat negara &amp; saudara2 setanah air bisa tidur pulas ataupun rasanya jadi berkuasa &amp; kaya tujuh turunan tapi harta benda berlumuran darah rakyat 3 juta lebih yg telah kalian bunuh siksa dll. Hingga hari ini kalian trus","1906475636069134632","","ANhuzQ_bAmbANg","in","","0","1","0","https://x.com/undefined/status/1906475636069134632","1189845201466122241",
"1905821451778932752","Sun Mar 30 22:36:20 +0000 2025","0","@pratikno_priyo @Srik4ndiMuslim2 @prabowo Tolol...","1906475608907104702","","pratikno_priyo","en","","0","0","0","https://x.com/undefined/status/1906475608907104702","3304963268",
"1906365149809954834","Sun Mar 30 22:36:09 +0000 2025","0","@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Yang kuat pak doa saya","1906475564917236043","","Ndons_Back","in","","0","0","0","https://x.com/undefined/status/1906475564917236043","1639382215086989314",
"1906344695795794134","Sun Mar 30 22:35:41 +0000 2025","0","@Adripumba minta Prabowo","1906475444637204822","","Adripumba","pl","","0","0","0","https://x.com/undefined/status/1906475444637204822","1794386035339821056",
"1906390924453896303","Sun Mar 30 22:35:39 +0000 2025","0","@LeonPriceleon48 Cek kesehatan gratis Prabowo bikin kita jadi lebih peduli pada kesehatan","1906475439352320436","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906475439352320436","1486981895024168961",
"1906187031241535606","Sun Mar 30 22:34:13 +0000 2025","0","@UstadzWaloni Itu orkestra yg pegang ekonomi d kita tad.spya kepercayaan rayat jatuh yg ujungnya pelengseran prabowo dan dganti dg yg sesuai schedule awal.krn ekonomi mrka mulai dganggu.jngn pernah menguatkan TNI dan mnyatukan islam krn kekuatan Indonesia ada disana.","1906475074485670086","","UstadzWaloni","in","","0","1","0","https://x.com/undefined/status/1906475074485670086","1176085645921357824",
"1906180724530503954","Sun Mar 30 22:33:27 +0000 2025","0","@grok @upy_kabu Salah lu @grok anies 01 prabowo 02 ganjar 03","1906474881954595057","","grok","in","","0","0","0","https://x.com/undefined/status/1906474881954595057","462834471",
"1906390965407056379","Sun Mar 30 22:33:22 +0000 2025","0","@hexagrap_id Dengan Prabowo sehat itu bisa dengan cek kesehatan gratis","1906474864510427278","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906474864510427278","1844213635310366720",
"1906248174001688580","Sun Mar 30 22:32:06 +0000 2025","0","@geloraco Gak sadar sadar Prabowo dijadikan alat. Mungkin Pak Prabowo punya strategi yg mungkin kita tidak tahu","1906474543021240419","","geloraco","in","","0","0","0","https://x.com/undefined/status/1906474543021240419","1768544871550496768",
"1905896470898971109","Sun Mar 30 22:31:59 +0000 2025","0","@ahalimpp @thoriqmm Ga akan dikerjain yg kek gini2 sama prabowo","1906474513925349809","","ahalimpp","in","","0","0","0","https://x.com/undefined/status/1906474513925349809","100261879",
"1906228425116831909","Sun Mar 30 22:31:50 +0000 2025","8","@Rhaenox @adarknights Mampus sverre! bisa2nya bikin wattpad lgbt tentang prabowo ga ada adab!!! Antek asing harus disekolahkan https://t.co/KdrkhiZrLq","1906474476159840548","https://pbs.twimg.com/media/GnUobszbkAAGMDh.jpg","Rhaenox","in","","0","0","0","https://x.com/undefined/status/1906474476159840548","1364232138703347717",
"1906474405452255482","Sun Mar 30 22:31:33 +0000 2025","1","minal aidin wal faizin temen-temen!!&gt;&lt; yyy semua ak maapin kecuali prabowo","1906474405452255482","","","in","","0","0","1","https://x.com/undefined/status/1906474405452255482","1562337320392486913",
"1906390924453896303","Sun Mar 30 22:31:23 +0000 2025","0","@LeonPriceleon48 Prabowo dan kita sama-sama sehat dengan cek kesehatan gratis","1906474365287608482","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906474365287608482","1546414148661129216",
"1906474234341392411","Sun Mar 30 22:30:52 +0000 2025","0","Sementara itu Presiden @prabowo tutup mata dgn membiarkan pemilik PIK1 dan PIK2 bebas berkeliaran.","1906474234341392411","","","in","","0","0","0","https://x.com/undefined/status/1906474234341392411","1603634961755820032",
"1906474223939576013","Sun Mar 30 22:30:50 +0000 2025","0","Tweet yg pengen gw print terus tempelin di seluruh penjuru kamar prabowo","1906474223939576013","","","in","","0","0","0","https://x.com/undefined/status/1906474223939576013","1376453915978256386",
"1906185746723336445","Sun Mar 30 22:29:29 +0000 2025","0","@SebatUlud @bacottetanggaid @DivHumas_Polri @prabowo @ListyoSigitP @Gerindra @habiburokhman Teror rumahnya... jabgan sampe lebaran mereka ketawa ","1906473886545527130","","kerakBe5i","in","","0","0","0","https://x.com/undefined/status/1906473886545527130","1965562364",
"1906473872830161287","Sun Mar 30 22:29:26 +0000 2025","0","Ini Harapan Kapolri Jenderal Polisi Listyo Sigit Prabowo pada Momen Idul Fitri https://t.co/TFy95ChKBS","1906473872830161287","","","in","","0","0","0","https://x.com/undefined/status/1906473872830161287","1647104901380734976",
"1905996225591320834","Sun Mar 30 22:28:07 +0000 2025","0","@IrawanRommi @WSatriyono @prabowo @Ndons_Back @are_inismyname @Kimberley_PS08 @florieliciouss @BANGSAygSUJUD @AlmaghribiS @AndreasSolusi @naylaodre @adri_zizie @99propaganda Kaget kebodohan sendiri.....","1906473539429122212","","IrawanRommi","in","","0","0","0","https://x.com/undefined/status/1906473539429122212","1406266520024477698",
"1905969687743377801","Sun Mar 30 22:28:04 +0000 2025","0","@BosPurwa @prabowo @KejaksaanRI lagian korupsi jaman sekarang sudah sangat berevolusi banyak pejabat ga sadar kalo udh lakuin korupsi karna terlalu smoothnya.","1906473529962549361","","BosPurwa","in","","0","0","0","https://x.com/undefined/status/1906473529962549361","238433416",
"1905960946901954612","Sun Mar 30 22:27:55 +0000 2025","0","@anupribados79 @Bambangmulyonoo Gw bkn pemuja jkw cm gw gasuka sama ampas yg menimpakan semua salah pada jkw dan memfitnah secara berlebihan. Biasa aja benci sewajarnya suka jg sewajarnya. Jkw atau prabowo ganjar atau anies semua manusia biasa cm pendukungnya aja yg suka berlebihan","1906473493191168376","","anupribados79","in","","0","1","0","https://x.com/undefined/status/1906473493191168376","947904056839639040",
"1905996225591320834","Sun Mar 30 22:27:29 +0000 2025","0","@kokardano @IrawanRommi @prabowo @Ndons_Back @are_inismyname @Kimberley_PS08 @florieliciouss @BANGSAygSUJUD @AlmaghribiS @AndreasSolusi @naylaodre @adri_zizie @99propaganda Cek kebenaran post X dari kokardano sulit karena linknya ga bisa diakses. Kemungkinan akunnya privat dihapus atau ga aktif lagi. Pencarian web dan X ga nemu aktivitas terbaru dari kokardano. Postnya mungkin udah ga ada sesuai sifat X yang sering berubah.","1906473382599606770","","kokardano","in","","0","0","0","https://x.com/undefined/status/1906473382599606770","1720665183188922368",
"1906473352694481269","Sun Mar 30 22:27:22 +0000 2025","7","Selamat hari raya idul Fitri untuk yang merayakan ya semuanya. Minal aidzin walfaizin untuk semuanya~ kecuali Prabowo Gibran DPR DPRD Polisi TNI dan 02 Voters.","1906473352694481269","","","in","","0","0","4","https://x.com/undefined/status/1906473352694481269","2496102402",
"1906048313176347010","Sun Mar 30 22:26:47 +0000 2025","0","@Rizieq_Sangean @Puspen_TNI @DivHumas_Polri @ListyoSigitP @prabowo @gibran_tweet PEMERINTAHAN PRABOWO TIDAK MUNGKIN MENINDAK IBHRS BAGAIMANAPUN IBHRS PERNAH BERADA DIBARISANNYA.","1906473205029822786","","Rizieq_Sangean","in","","0","0","0","https://x.com/undefined/status/1906473205029822786","1521559637572550656",
"1905996225591320834","Sun Mar 30 22:25:46 +0000 2025","0","@IrawanRommi @prabowo @Ndons_Back @are_inismyname @Kimberley_PS08 @florieliciouss @BANGSAygSUJUD @AlmaghribiS @AndreasSolusi @naylaodre @adri_zizie @99propaganda Coba tanya @grok benar apa nga? https://t.co/xQTQnJKYUp","1906472951614234962","https://pbs.twimg.com/media/GnUnC9kaEAAwAhB.jpg","IrawanRommi","in","","0","1","0","https://x.com/undefined/status/1906472951614234962","1406266520024477698",
"1906463426509197717","Sun Mar 30 22:25:46 +0000 2025","5","@rajatikam_ @jokowi @prabowo @erickthohir @gibran_tweet @bang_dasco @ListyoSigitP Ane hnya takut jika orang2 Indonesia lbh percaya dgn orang belanda krn Timnas masuk Pildun.Dan meninggalkan cerita dr nenek moyang ente-ente semua. Habib bs mindah bulan berkah dr air ludah berbayar kencing onta menghilangkan gagal ginjal kesemutan diare gatal2. ( Habib Bahar )","1906472949768663341","","rajatikam_","in","","0","0","0","https://x.com/undefined/status/1906472949768663341","1609069836847702022",
"1906248174001688580","Sun Mar 30 22:25:22 +0000 2025","0","@geloraco @prabowo sebelum lengser seperti isu yang beredar ayoo sita semua aset korutor dengen UU perampasan aset supaya kenangan buat rakyat ke depanya..","1906472851362001155","","geloraco","in","","0","0","0","https://x.com/undefined/status/1906472851362001155","1861912480387334144",
"1906011071451927017","Sun Mar 30 22:25:18 +0000 2025","0","@leboyat189 @duottie @prabowo susah kak biasanya yg begini udh prepare mengaktifkan vpn supaya bisa mengecoh orang yang pengen ngelacak pelaku","1906472830684029296","","leboyat189","in","","0","0","0","https://x.com/undefined/status/1906472830684029296","1678228736960000002",
"1905626797712310760","Sun Mar 30 22:24:32 +0000 2025","1","@prabowo @SartonoHutomo Pada tulung tinulung pada- pada menungsa urip nang Alam donya","1906472639889387994","","prabowo","in","","0","0","0","https://x.com/undefined/status/1906472639889387994","709721068856954880",
"1906390924453896303","Sun Mar 30 22:23:49 +0000 2025","0","@LeonPriceleon48 Cek kesehatan gratis dari Prabowo langkah nyata menuju Indonesia lebih sehat","1906472457936277701","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906472457936277701","1693476940911616000",
"1905967675316068538","Sun Mar 30 22:23:23 +0000 2025","0","@Angkara620173 @tham878 Bodoh. Saat kampanye Prabowo sudah menjanjikan yang gratis gratis dengan tujuan mendapatkan suara lebih banyak.","1906472351933612268","","Angkara620173","in","","0","1","0","https://x.com/undefined/status/1906472351933612268","1194978102029340673",
"1906390924453896303","Sun Mar 30 22:23:14 +0000 2025","0","@LeonPriceleon48 Lebih sehat lebih hemat itu penawaran cek kesehatan gratis persis dari Prabowo","1906472311336948150","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906472311336948150","1682244888958734337",
"1906472202800976053","Sun Mar 30 22:22:48 +0000 2025","0","Zakat iyu sudah jelas asnaf untuk 8 orang sesuai ketentuan Allah dalam QS Attaubah ayat 60 : Fakir Miskin Amir Mualaf Budak Gharim Ibnu Sabil Fisabillah dan tidak ada untuk semua orang kecuali semua jadi mualaf @prabowo @MajelisUlamaID","1906472202800976053","","","in","","0","0","0","https://x.com/undefined/status/1906472202800976053","1603550533041561600",
"1906390965407056379","Sun Mar 30 22:22:34 +0000 2025","0","@hexagrap_id Kabar baik! Prabowo hadirkan cek kesehatan gratis buat semua","1906472142960738482","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906472142960738482","1843178383448121344",
"1906390924453896303","Sun Mar 30 22:22:26 +0000 2025","0","@LeonPriceleon48 Yuk kita bisa cek kesehatan yang lebih hemat berkat Prabowo","1906472109515448787","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906472109515448787","1843495763193765888",
"1906390924453896303","Sun Mar 30 22:22:22 +0000 2025","0","@LeonPriceleon48 Yuk kita sehat bareng-bareng dengan cek kesehatan gratis dari Prabowo","1906472093082144943","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906472093082144943","1691340522659659779",
"1906390924453896303","Sun Mar 30 22:21:42 +0000 2025","0","@LeonPriceleon48 Dukung Prabowo nikmati layanan cek kesehatan gratis biar makin sehat dan bugar","1906471925171519735","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906471925171519735","1691338880963022848",
"1906390965407056379","Sun Mar 30 22:21:16 +0000 2025","0","@hexagrap_id Prabowo sediakan cek kesehatan yuk sehat dari sekarang","1906471817008787673","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471817008787673","1691343906494160896",
"1906390965407056379","Sun Mar 30 22:20:44 +0000 2025","0","@hexagrap_id Kesehatan terjaga berkat Prabowo dan program cek kesehatannya","1906471684875727061","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471684875727061","1688846318150795265",
"1906390965407056379","Sun Mar 30 22:20:32 +0000 2025","0","@hexagrap_id Cek kesehatan gratis hadiah dari Prabowo buat kita semua. Jangan sampai terlewat ya","1906471633575190750","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471633575190750","1688491503268896769",
"1905996225591320834","Sun Mar 30 22:19:58 +0000 2025","0","@IrawanRommi @prabowo @Ndons_Back @are_inismyname @Kimberley_PS08 @florieliciouss @BANGSAygSUJUD @AlmaghribiS @AndreasSolusi @naylaodre @adri_zizie @99propaganda Tugas buzzer membuat sebuah kicauan kemudian buzzer lain komen menyerang/mensupport kicauan tsb. ","1906471488422883645","","IrawanRommi","in","","0","0","0","https://x.com/undefined/status/1906471488422883645","1224637011446751232",
"1906390965407056379","Sun Mar 30 22:19:57 +0000 2025","0","@hexagrap_id Akses kesehatan makin terbuka dengan Prabowo cek kesehatan gratis jadi solusi","1906471485289718148","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471485289718148","1864166053783457796",
"1906185746723336445","Sun Mar 30 22:19:53 +0000 2025","0","@SebatUlud @bacottetanggaid @DivHumas_Polri @prabowo @ListyoSigitP @Gerindra @habiburokhman Wah baru secapa aja anjing kek gini apa lagi kl uda naik pangkat. Bibit2 pembunuh. Uda rusak bgt POLRI ternyata ya","1906471469615559027","","kerakBe5i","in","","0","0","0","https://x.com/undefined/status/1906471469615559027","272969932",
"1906471464351793303","Sun Mar 30 22:19:52 +0000 2025","0","Idenya prabowo nih mesti dia kaya takut bgt sama antek asing. Tp china dibiarin seenaknya di indo soal perdagangan terbuka amerika jg soal emas freeport. Org skizo emang gitu","1906471464351793303","","","in","","0","0","0","https://x.com/undefined/status/1906471464351793303","606000080",
"1906390965407056379","Sun Mar 30 22:19:51 +0000 2025","0","@hexagrap_id Langkah sehat bareng Prabowo dengan cek kesehatan gratis yuk ikut","1906471460480377341","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471460480377341","1841675100229345280",
"1905861618111521028","Sun Mar 30 22:19:35 +0000 2025","0","@arnoldy1230 @anneserlo @prabowo Tp dapurnya pda belum d bayar ampe pada bubar awkwkw","1906471395779055805","","arnoldy1230","in","","0","0","0","https://x.com/undefined/status/1906471395779055805","609265622",
"1906390924453896303","Sun Mar 30 22:19:26 +0000 2025","0","@LeonPriceleon48 Yuk sambut cek kesehatan gratis dari Prabowo biar tubuh tetep fit dan semangat","1906471354410622993","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906471354410622993","1688817641170014208",
"1906390965407056379","Sun Mar 30 22:19:24 +0000 2025","0","@hexagrap_id Cek kesehatan gratis Prabowo jadi langkah nyata buat hidup sehat","1906471346005307523","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906471346005307523","1690989873615028224",
"1905821451778932752","Sun Mar 30 22:19:04 +0000 2025","0","@Srik4ndiMuslim2 @MardiantoMamay @prabowo Sedangkan dia menghalangi pembuktian","1906471265432658235","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1906471265432658235","1745650909919739904",
"1906390924453896303","Sun Mar 30 22:18:04 +0000 2025","0","@LeonPriceleon48 Kepedulian Prabowo hadir lewat cek gratis mari sehatkan lingkungan kita","1906471014005149781","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906471014005149781","1691709429924900864",
"1905874739765346808","Sun Mar 30 22:17:43 +0000 2025","2","@Uki23 @prabowo Bangkai gak bisa di umpetin jang https://t.co/7DDwmADIdr","1906470922837762485","https://pbs.twimg.com/media/GnUlM3_bQAAk8Ip.jpg","Uki23","in","","0","0","0","https://x.com/undefined/status/1906470922837762485","1613885690479280129",
"1905861618111521028","Sun Mar 30 22:17:32 +0000 2025","0","@anneserlo @prabowo yo ndak tahu kok tanya saya wokwokwok","1906470878160024009","","anneserlo","in","","0","0","0","https://x.com/undefined/status/1906470878160024009","1618714607954305024",
"1905861618111521028","Sun Mar 30 22:14:18 +0000 2025","0","@anneserlo @prabowo Kamu ngomong apa ngomik? Makan gratis lbh baik utk rakyat daripada dicuri maling2 berdasi","1906470065824039291","","anneserlo","in","","0","0","0","https://x.com/undefined/status/1906470065824039291","1864867668517621765",
"1906469724520952252","Sun Mar 30 22:12:57 +0000 2025","2","Petugas keamanan melakukan sterilisasi di Masjid Istiqlal Jakarta Senin (31/3) dini hari menjelang pelaksanaan Salat Id yang akan dihadiri oleh Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka. https://t.co/kUS7LbIvwF","1906469724520952252","","","in","","0","0","0","https://x.com/undefined/status/1906469724520952252","68930552",
"1906048313176347010","Sun Mar 30 22:12:14 +0000 2025","0","@Rizieq_Sangean @Puspen_TNI @DivHumas_Polri @ListyoSigitP @prabowo @gibran_tweet Hahahaha buzzerRp cemburu tenang sbr bntr lg d angkt jd wamendo","1906469544253968597","","Rizieq_Sangean","in","","0","0","0","https://x.com/undefined/status/1906469544253968597","1886494114214248448",
"1906469529980678459","Sun Mar 30 22:12:11 +0000 2025","0","@grok kemarin prabowo gibran curang ya pas pilpres","1906469529980678459","","grok","in","","0","0","0","https://x.com/undefined/status/1906469529980678459","1157498894747496448",
"1902721856484098225","Sun Mar 30 22:12:05 +0000 2025","0","@pangerandt_tomc @ARSIPAJA @prabowo Astaghfirullah yaa gimana kau saja. Gak ngaruh ini kehidupan saya!!","1906469506207395856","","pangerandt_tomc","in","","0","0","0","https://x.com/undefined/status/1906469506207395856","3955186812",
"1906235274600058908","Sun Mar 30 22:11:48 +0000 2025","0","@rmol_id Tapi Prabowo gk sadar","1906469433792700728","","rmol_id","in","","0","0","0","https://x.com/undefined/status/1906469433792700728","3722510053",
"1905996225591320834","Sun Mar 30 22:10:40 +0000 2025","0","@IrawanRommi @prabowo @Ndons_Back @are_inismyname @Kimberley_PS08 @florieliciouss @BANGSAygSUJUD @AlmaghribiS @AndreasSolusi @naylaodre @adri_zizie @99propaganda Wabah tak berguna.....hahaha","1906469148282298567","","IrawanRommi","in","","0","0","0","https://x.com/undefined/status/1906469148282298567","2227723435",
"1906282350595707295","Sun Mar 30 22:10:39 +0000 2025","1","@blank0429 @PeduliAnakNegri Prabowo dengan kolega bisnis mantan beringin termasuk keluarga Cendana merupakan batu loncatan Jokowi untuk bisa mengendalikan Kepala Daerah krna di daerah banyak bisnis yg dikuasai beringin.","1906469145123934493","","blank0429","in","","0","0","0","https://x.com/undefined/status/1906469145123934493","249549071",
"1906390965407056379","Sun Mar 30 22:09:36 +0000 2025","0","@hexagrap_id Cek kesehatan gratis hadiah dari Prabowo untuk Indonesia lebih sehat dan kuat","1906468883411927207","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906468883411927207","1691657562008268800",
"1906390965407056379","Sun Mar 30 22:09:29 +0000 2025","0","@hexagrap_id Hidup berkualitas mulai dari cek kesehatan gratis. Terimakasih ide cerah Prabowo","1906468852600594664","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906468852600594664","1843214808759562240",
"1906390965407056379","Sun Mar 30 22:09:21 +0000 2025","0","@hexagrap_id Manfaatkan cek kesehatan gratis Prabowo untuk masa depan lebih sehat","1906468818584760627","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906468818584760627","1542909253627019270",
"1906390924453896303","Sun Mar 30 22:09:20 +0000 2025","0","@LeonPriceleon48 Jalani hidup sehat dengan cek kesehatan gratis Prabowo jangan sampai dilewatkan","1906468815535558935","","LeonPriceleon48","in","","0","0","0","https://x.com/undefined/status/1906468815535558935","1688394235941376000",
"1906463426509197717","Sun Mar 30 22:09:07 +0000 2025","4","@rajatikam_ @jokowi @prabowo @erickthohir @gibran_tweet @bang_dasco @ListyoSigitP Entah kenapa- hidupku terombang ambing.aku sadar aku salah ada bersama anies baswedan.aku salah aku terlalu prcya dgn bualannya.aku sadar skrang aku sampah.aku ketakutan jika kebusukanku terbuka lbh dalam lagi. ( Tom Lembong )","1906468759906439370","","rajatikam_","in","","0","0","0","https://x.com/undefined/status/1906468759906439370","1041624973",
"1906390965407056379","Sun Mar 30 22:09:06 +0000 2025","0","@hexagrap_id Prabowo jadi harapan baru dengan cek kesehatan gratis manfaatkan untuk kesehatanmu","1906468756777505062","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906468756777505062","1691367272139591680",
"1905688756801470743","Sun Mar 30 22:07:55 +0000 2025","0","@DrEvaChaniago @prabowo Kencing PKI","1906468456813502950","","DrEvaChaniago","in","","0","0","0","https://x.com/undefined/status/1906468456813502950","1745650909919739904",
"1906468431010185716","Sun Mar 30 22:07:49 +0000 2025","0","prabowo ga dihina juga udah hina","1906468431010185716","","","in","","0","0","0","https://x.com/undefined/status/1906468431010185716","1092087582874189826",
"1906390965407056379","Sun Mar 30 22:07:23 +0000 2025","0","@hexagrap_id Sehat itu lebih dari emas. Makanya cek kesehatan gratis dari Prabowo ini kudu diikuti","1906468325544411609","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906468325544411609","1691723633763422208",
"1906028123243868337","Sun Mar 30 22:06:53 +0000 2025","0","@H4T14K4LN4L42 @DPR_RI @prabowo Pelawak aja sok2an ngomong politik mgkin karenA jualan kaosnya sdh kagak laku ya","1906468196728901955","","H4T14K4LN4L42","in","","0","0","0","https://x.com/undefined/status/1906468196728901955","1795972271611486208",
"1905626797712310760","Sun Mar 30 22:06:45 +0000 2025","0","@Diem4sjaya @onetwo3___ @prabowo 100 buat anda Mas Dimas! Rakyat tidak butuh perubahan rakyat butuhnya makan! Jadi nanti masalah apapun jogetin aja! Oke gas! Oke gas!","1906468163124133958","","Diem4sjaya","in","","0","1","0","https://x.com/undefined/status/1906468163124133958","548441611",
"1905764137344663598","Sun Mar 30 22:06:33 +0000 2025","0","@yaniarsim @prabowo Kamu mintanya ke DPR RI bukan ke pak Prabowo. Yg satuan UU Perampasan Hak kan DRP RI bos. Tarik TNI ke Barak lalu ada Bencana Konflik Sosial buka Lahan Pertanian dan lain-lain kamu yang turun tangani? Ngerti dulu UU TNI baru ngomong jangan asal bacot aja kamu","1906468115829137855","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1906468115829137855","1864867668517621765",
"1905748070576558111","Sun Mar 30 22:05:35 +0000 2025","0","@prabowo Lupa kulengkapin tagarnya #TolakRUUPolri #CabutUUTNI baca ya Pak Presiden","1906467872152727991","","medanmycity","in","","0","0","0","https://x.com/undefined/status/1906467872152727991","1605574807088558080",
"1905822463239536674","Sun Mar 30 22:05:35 +0000 2025","1","@NTMCLantasPolri @regar_op0sisi @kring_pajak @DitjenPajakRI @prabowo @kemendagri dah tau mau bayar BAYAR NGASIH DUIT NEGARA! bisa-bisanya dipersulit.","1906467868713353250","","NTMCLantasPolri","in","","0","0","0","https://x.com/undefined/status/1906467868713353250","72561935",
"1906390965407056379","Sun Mar 30 22:05:24 +0000 2025","0","@hexagrap_id Kesehatan jadi prioritas bareng Prabowo pastikan cek gratis","1906467825352613914","","hexagrap_id","in","","0","0","0","https://x.com/undefined/status/1906467825352613914","1691686580229128192",
"1906467701540983293","Sun Mar 30 22:04:55 +0000 2025","0","Kalau Prabowo berani buat kebijakan kayak Dedy Mulyadi negara ini makmur.","1906467701540983293","","","in","","0","0","0","https://x.com/undefined/status/1906467701540983293","1816087531689238531",
"1906463426509197717","Sun Mar 30 22:04:30 +0000 2025","5","@rajatikam_ @jokowi @prabowo @erickthohir @gibran_tweet @bang_dasco @ListyoSigitP Sy sgt menyesal ikut ajakan amien rais. Sy kehilangan arah. Akn kembali ke profesi sy sdh malu. Mrka sangat solid. Sy terlalu gila pujian. Anak sy sdh menegur sy tapi sy sungguh di butakan oleh Amien Rais ( dr. Tifa )","1906467598247813126","","rajatikam_","in","","0","0","0","https://x.com/undefined/status/1906467598247813126","1305716791",
"1906467445931741519","Sun Mar 30 22:03:54 +0000 2025","2"," Apalagi kau membela Antek-antek Asing! Apalagi kau bela Antek-antek Asing !! @prabowo dan @Danantara_ri . #JokowiMusuhRakyat #JokowiMusuhRakyat https://t.co/mTT9YbLgS3","1906467445931741519","https://pbs.twimg.com/media/GnUh_jxaIAA_4L1.jpg","","in","","0","0","1","https://x.com/undefined/status/1906467445931741519","1603868435762401280",
"1905748070576558111","Sun Mar 30 22:03:54 +0000 2025","1","@prabowo ndasmu nyepi #CabutUUTNI #TolakRUUPolri","1906467445810077991","","prabowo","in","","0","0","0","https://x.com/undefined/status/1906467445810077991","948380165100380160",
"1906467442400120839","Sun Mar 30 22:03:53 +0000 2025","1","Selamat Hari Raya Idul Fitri 1 Syawal 1446 H Mohon Maaf Lahir dan Bathin Prof @yuddychrisnandi Ketua Balitbang DPP Partai Golkar ..... @prabowo @bahlillahadalia @msarmuji @IndraJPiliang https://t.co/iImGlDYA1U","1906467442400120839","https://pbs.twimg.com/media/GnUiB9qa4AI_l54.jpg","","in","","0","0","0","https://x.com/undefined/status/1906467442400120839","303583642",
"1905748070576558111","Sun Mar 30 22:03:43 +0000 2025","0","@prabowo Wo ketahuilah ketika kau nanti minta maaf idul fitri gak akan ada yang memaafkanmu baik kejadian-kejadian sekarang-sekarang ini maupun korban-korban 1998. Namun lebih baik kau minta ampunan public statement drpd kau mencicit dalam lubang tikus digonggong anjing.","1906467401987952927","","prabowo","in","","0","1","0","https://x.com/undefined/status/1906467401987952927","1605574807088558080",
"1906247416464232679","Sun Mar 30 22:02:58 +0000 2025","0","@KangManto123 @KemenkeuRI @prabowo","1906467213680464291","","KangManto123","qam","","0","0","0","https://x.com/undefined/status/1906467213680464291","76351840",
"1905626797712310760","Sun Mar 30 22:02:52 +0000 2025","0","@prabowo DENGAN BAHASANYA DIA PERDULI BANGSA LUAR SANA DARIPADA BANGSANYA SENDIRI CARI SHIMPATI BIAR DI BILANG PEMIMPIN YG MENDUNIA PADAHAL NEGARANYA SENDIRI KOCAR KACIR PERANNYA BUKAN UNTUK RAKYAT TAPI LEBIH MEMENTINGKAN DUNIA LAIN GEDABRUS","1906467188019703935","","prabowo","in","","0","0","0","https://x.com/undefined/status/1906467188019703935","1730784920120008704",
